Time,Voltage,Current,Temperature,SOC
6858.900000000001,3.88119379933198,-0.018118115802722,6.2456,0.6885047280315996
6859.0,3.88119379933198,-0.018115208399589723,6.2456,0.6885046259462051
6859.1,3.881259049631419,-0.018119439650945486,6.2456,0.6885045238771923
6859.200000000001,3.88119379933198,-0.01811629408811985,6.2456,0.6885044217843387
6859.3,3.8813236491604415,-0.01811416759187209,6.2456,0.6885043197092086
6859.400000000001,3.8812549927248736,-0.018113814385434607,6.2456,0.6885042176460601
6859.5,3.881323580244979,-0.018115413652874852,6.2456,0.6885041155849018
6859.6,3.88138459639221,-0.018117719346660174,6.2456,0.6885040135147324
6859.700000000001,3.88138459639221,-0.018116874296378035,6.2456,0.6885039114315719
6859.8,3.88138459639221,-0.01811529980817644,6.2456,0.6885038093531726
6859.900000000001,3.88138459639221,-0.018113702310650834,6.2456,0.6885037072836447
6860.0,3.88138459639221,-0.0181131352153023,6.2456,0.6885036052231178
6860.1,3.88138459639221,-0.018115406677111423,6.2456,0.6885035031657862
6860.200000000001,3.88138459639221,-0.018115393427182033,6.24321655521326,0.6885034010956562
6860.3,3.8815145323717877,-0.018115478723164474,6.2421,0.6885032990256008
6860.400000000001,3.88157539345245,-0.018114625763877817,6.2421,0.6885031969550649
6860.5,3.88157539345245,-0.01811501157940303,6.2421,0.6885030948893349
6860.6,3.88157539345245,-0.018115112044478382,6.2421,0.688502992821431
6860.700000000001,3.88157539345245,-0.01811451587870366,6.244482464117032,0.6885028907529611
6860.8,3.88157539345245,-0.018113922638251317,6.2456,0.6885027886878502
6860.900000000001,3.88157539345245,-0.018114132529175313,6.2456,0.6885026866260819
6861.0,3.88157539345245,-0.018113099000323273,6.2456,0.6885025845631311
6861.1,3.8692981195282323,-0.35474546173278526,6.243256896420216,0.6885024825060035
6861.200000000001,3.86898278747684,-0.3554051981820356,6.2421,0.688500483714806
6861.3,3.86898278747684,-0.355509392329941,6.2421,0.6884984812063646
6861.400000000001,3.868852617585135,-0.3555317429991917,6.2421,0.6884964781108477
6861.5,3.8687919904166,-0.3555374660029237,6.2421,0.6884944748893974
6861.6,3.8687919904166,-0.35554207383905345,6.2421,0.6884924716357012
6861.700000000001,3.868662471951133,-0.35554900398267947,6.2421,0.6884904683560423
6861.8,3.86860119335636,-0.35555269181856414,6.2421,0.6884884650373361
6861.900000000001,3.86860119335636,-0.3555561067377202,6.2421,0.688486461697851
6862.0,3.86860119335636,-0.35679801431724095,6.2421,0.6884844583391247
6862.1,3.861605908251864,-0.550978296230291,6.2421,0.6884824479829477
6862.200000000001,3.8614115210201487,-0.5482855522699128,6.2421,0.6884793435300728
6862.3,3.86135090506737,-0.5478358109561048,6.2421,0.6884762542492959
6862.400000000001,3.86135090506737,-0.5477685442448529,6.2421,0.6884731675025585
6862.5,3.86135090506737,-0.5477456943799603,6.2421,0.6884700811348312
6862.6,3.8612201225985143,-0.547730179300088,6.2421,0.6884669948958501
6862.700000000001,3.86116010800714,-0.5477240483376418,6.2421,0.6884639087442876
6862.8,3.86116010800714,-0.5477272971261615,6.2421,0.6884608226272697
6862.900000000001,3.8610304851693424,-0.5477362457238666,6.2421,0.6884577364919467
6863.0,3.8609693109469,-0.5477452842071937,6.2421,0.6884546503062035
6863.1,3.8630655082552914,-0.4945767396032586,6.2421,0.6884515640695333
6863.200000000001,3.86325887566974,-0.49095774353712257,6.2421,0.6884487774077145
6863.3,3.86325887566974,-0.4903470417266946,6.2421,0.6884460111369035
6863.400000000001,3.86325887566974,-0.49023558374701354,6.2421,0.6884432483070538
6863.5,3.86325887566974,-0.4902268350833964,6.2397149306447925,0.6884404861052071
6863.6,3.863128724021493,-0.490229404357158,6.23859,0.6884377239526542
6863.700000000001,3.8630680786095,-0.4902233278021282,6.23859,0.6884349617856249
6863.8,3.8630680786095,-0.49023259328137697,6.23859,0.6884321996528336
6863.900000000001,3.8630680786095,-0.49023229370399773,6.240969272448432,0.6884294374678366
6864.0,3.8630680786095,-0.49022326178582,6.2421,0.6884266752845275
6864.1,3.8516805170439343,-0.8026792819744146,6.2421,0.6884239131521082
6864.200000000001,3.85142945793507,-0.8009053595588522,6.2421,0.6884193905057143
6864.3,3.85142945793507,-0.8005769642784616,6.239705985772156,0.6884148778543758
6864.400000000001,3.8512996194438607,-0.8005060585149555,6.23859,0.68841036705336
6864.5,3.8511088295118063,-0.8005015783440371,6.23859,0.6884058566518584
6864.6,3.8510478638146,-0.8005120146438919,6.23859,0.6884013462755999
6864.700000000001,3.8510478638146,-0.8005088526688078,6.240960386421171,0.6883968358405388
6864.8,3.8510478638146,-0.8005120195131413,6.2421,0.6883923254232936
6864.900000000001,3.8510478638146,-0.8005210297332157,6.2421,0.6883878149882051
6865.0,3.85091629449476,-0.80052387881361,6.2421,0.6883833045023491
6865.1,3.844815134681992,-0.964126115898339,6.2421,0.68837879400044
6865.200000000001,3.84475156082679,-0.9621650253262746,6.2421,0.6883733616919213
6865.3,3.8446212026619238,-0.9618352121338476,6.2421,0.6883679404330453
6865.400000000001,3.84456076376656,-0.9617913744952935,6.2421,0.6883625210324811
6865.5,3.84456076376656,-0.9618150005293482,6.2421,0.6883571018789173
6865.6,3.844431522883436,-0.9618050707958891,6.2421,0.6883516825922341
6865.700000000001,3.84436996670632,-0.961826784754293,6.2421,0.6883462633614994
6865.8,3.8442406457600384,-0.961841181520658,6.2421,0.6883408440084188
6865.900000000001,3.84417916964608,-0.9618715894102849,6.2421,0.6883354245742204
6866.0,3.84417916964608,-0.9618736250556629,6.2421,0.6883300049686907
6866.1,3.8200215618176876,-1.6240107743975682,6.2421,0.6883245853516913
6866.200000000001,3.8192455650717534,-1.624719469256494,6.2421,0.6883154349641862
6866.3,3.819054578955535,-1.6249804461637651,6.2421,0.6883062805835842
6866.400000000001,3.81899395769486,-1.625071890025366,6.2421,0.688297124732524
6866.5,3.8187341934019727,-1.6251366376007488,6.2421,0.6882879683662292
6866.6,3.81861236357439,-1.6252187756842806,6.2421,0.6882788116351181
6866.700000000001,3.8184822096605955,-1.6252994261732503,6.2421,0.688269654441205
6866.8,3.818291701475621,-1.6253677244394757,6.239710936538208,0.6882604967928719
6866.900000000001,3.81823076945391,-1.625418102516492,6.23859,0.6882513387597164
6867.0,3.818099602003288,-1.625475622912948,6.23859,0.6882421804427089
6867.1,3.799653404790826,-2.1345317873474747,6.23859,0.6882330218016062
6867.200000000001,3.7988909441163794,-2.1359150503275757,6.23859,0.6882209949152677
